main_ID,Ano,Beneficiario,RFC,RNPA,Estado,Municipio,Localidad,Monto
,2012,HERRMANN RIVERA ANA CECILIA,,2604007027,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,556500
,2012,"HERSEA, S.A. DE C.V.",HER980609NC1,203011994,CHIAPAS,TAPACHULA,PUERTO MADERO (SAN BENITO),5462766
,2012,INDA DE LA HACIENDA,IHA990915C96,2504001641,SINALOA,ESCUINAPA,ESCUINAPA DE HIDALGO,24000
,2012,"INDUSTRIAL NAVIERA CAMPECHANA, S.A. DE C.V.",INC910102241,401002498,CAMPECHE,CAMPECHE,NINGUNO,226520
,2012,"INMOBILIARIA OSIBA, S.A. DE C.V.",IOS0912165L2,2508015019,SINALOA,MAZATLAN,MAZATLAN,80000
,2012,"INVERSIONES BACOCHIBAMPO, S.A. DE C.V.",IBA670601E79,2604006110,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,14933794
,2012,INZUNZA FLORES MARIA NATIVIDAD,,2604011789,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,150500
,2012,ISLA MARIA MAGDALENA SC DE RL DE CV,IMM001110,1802002467,NAYARIT,SAN BLAS,SAN BLAS,316540
,2012,JEREZ GARCIA JAIME FERNANDO,,2808007526,TAMAULIPAS,TAMPICO,TAMPICO,259980
,2012,JIMENEZ PALACIOS ROGELIO,,2501003335,SINALOA,CULIACAN,CULIACAN ROSALES,50000
,2012,JIMENEZ RAMIREZ HAIDAE,,2607010853,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,292600
,2012,"JM ACUACULTURA, S.A. DE C.V.",JAC050125CW5,2507003586,SINALOA,AHOME,LOS MOCHIS,96000
,2012,"JORLI, S.A. DE C.V.",JOR940908JR8,2508007156,SINALOA,MAZATLAN,MAZATLAN,305194
,2012,"K & B TUNA, S.A. DE C.V.",K&B020709999,3010002669,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN,LA VICTORIA (LA PEÑITA),1451292
,2012,"KIMA CORPORATION, S.A. DE C.V.",KCO060223SF7,203014204,BAJA CALIFORNIA,ENSENADA,ENSENADA,380000
,2012,"KINO ACUACULTORES, S.A. DE C.V.",KAC961014C78,2611000841,SONORA,HERMOSILLO,HERMOSILLO,256000
,2012,KURI MANZUR ESCANDOR,,3105001261,YUCATAN,PROGRESO,PROGRESO,40320
,2012,"LA COPA DE ORO, S.P.R. DE R.I.",COS970604821,2501002386,SINALOA,CULIACAN,CULIACAN ROSALES,180000
,2012,"LA RESCATADA, S.C. DE R.L.",RES991112F6A,2505002606,SINALOA,GUASAVE,LA BRECHA,68000
,2012,"LAGUNA DE ORO, S.P.R. DE R.I.",PRR9502198D1,2507001069,SINALOA,AHOME,LOS MOCHIS,866400
,2012,"LAGUNA DEL CAIMANERO, S.A, DE C.V.",LCA920727CC8,2510000363,SINALOA,ROSARIO,CHAMETLA,320000
,2012,"LAMARCA, S.P.R. DE R.L. DE C.V.",LAM010208JM5,3108000666,YUCATAN,PROGRESO,PROGRESO,80000
,2012,LARA CARDENAS SALVADOR,,2701003358,TABASCO,CENTLA,FRONTERA,117040
,2012,LARA ROMAN ANDREA,,2701001758,TABASCO,CENTLA,FRONTERA,234080
,2012,"LARV MAR, S.A. DE C.V.",LMA000815RZ5,2507002372,SINALOA,AHOME,LOS MOCHIS,700000
,2012,"LARVAS GENESIS, S.A. DE C.V.",LGE000711V54,2602005692,SONORA,CAJEME,CIUDAD OBREGON,1203600
,2012,"LARVAS GRAN MAR, S.A. DE C.V.",LGM0807217UA,305006942,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,440000
,2012,LAS PICHIULAS S.P.R DE R.I,PIC010814JR8,2507004329,SINALOA,AHOME,LAS GRULLAS MARGEN IZQUIERDA,34000
,2012,"LAURA SHRIMP, S.A. DE C.V.",LSH060112SS7,2507003958,SINALOA,AHOME,LOS MOCHIS,3324528
,2012,LEON CONTRERAS NICOLAS,,3105000818,YUCATAN,PROGRESO,PROGRESO,63984
,2012,LEON GARCIA RAUL,,3105003515,YUCATAN,PROGRESO,PROGRESO,16000
,2012,"LEON ROOFIEL, S.C.L.",SCP870330R24,3001004716,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,ALVARADO,453040
,2012,LEON SULUB SAUL IRAIDE,,3105005221,YUCATAN,PROGRESO,PROGRESO,44000
,2012,LERMA CASTILLO JOSE,,2508006240,SINALOA,MAZATLAN,MAZATLAN,595940
,2012,"LINAMAR, S.A. DE C.V.",LIN930315LG4,2508007958,SINALOA,AHOME,LOS MOCHIS,380000
,2012,LIRA TORRE HILDA,,3105003614,YUCATAN,DZEMUL,DZEMUL,18000
,2012,LLAOS ACUACULTURA S.A DE C.V,LAC040819TN1,2602000697,SONORA,CAJEME,CIUDAD OBREGON,525000
,2012,"LOMA DE LAS PITAYAS, S.S.S.",LPS940710TM3,2505002440,SINALOA,GUASAVE,GUASAVE,106000
,2012,LONGORIA TREVIÑO IRMA YOLANDA,,2808000679,TAMAULIPAS,CIUDAD MADERO,CIUDAD MADERO,319980
,2012,LOPEZ ALCARAZ ROBERTO,,303000012,SINALOA,MAZATLAN,MAZATLAN,1105160
,2012,LOPEZ JIMENEZ MANUEL,,2508005994,SINALOA,MAZATLAN,MAZATLAN,240000
,2012,LOPEZ LEON MATEO,,2607603772,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,180000
,2012,LOPEZ NADAL CARLOS MARTIN,,3102000530,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,7200
,2012,LOPEZ NAJERA SILVIANO,,2501003632,SINALOA,CULIACAN,CULIACAN ROSALES,48000
,2012,LOPEZ OROZCO ROBERTO,,305001588,SINALOA,MAZATLAN,MAZATLAN,585200
,2012,LOPEZ PRESUEL JUAN CARLOS,,401005384,CAMPECHE,CAMPECHE,NINGUNO,276500
,2012,LOPEZ SALAS REINALDO,,2701004786,TABASCO,CENTLA,FRONTERA,70000
,2012,LOPEZ TELLO OMAR ALEJANDRO,,2808007286,TAMAULIPAS,TAMPICO,TAMPICO,292600
,2012,LOPEZ VENTURA MA. ANTONIA,,2604006664,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,226520
,2012,LUEBBERT DUARTE JULIO RAMON,,2604004925,SONORA,GUAYMAS,HEROICA GUAYMAS,2013200
,2012,LUNA SEVILLA JULIETA,,2604006839,SONORA,GUAYMAS,HEROICA GUAYMAS,215194
,2012,MACIAS SALA ARMANDO,,2701002863,TABASCO,CENTRO,VILLAHERMOSA,102000
,2012,"MALTA TEXO DE MEXICO, S.A. DE C.V.",MTM901210D10,2507004725,SINALOA,AHOME,EL HECHO,50000
,2012,MANZANO MEZA JORGE ALBERTO,,3105004026,YUCATAN,PROGRESO,PROGRESO,100000
,2012,"MAPESCA, S.A. DE C.V.",MAZ970924US1,2508010150,SINALOA,MAZATLAN,MAZATLAN,2380070
,2012,"MAR DE LA CORINA, S.A. DE C.V.",MCO880922II5,203005814,BAJA CALIFORNIA,ENSENADA,ENSENADA,108000
,2012,"MARATUN, S.A. DE C.V.",MAR800926LZ0,601002124,COLIMA,MANZANILLO,MANZANILLO,7140210
,2012,"MARBELLO DE TAMPICO, S.A. DE C.V.",MTA910517373,2808004226,TAMAULIPAS,TAMPICO,TAMPICO,486500
,2012,"MAREA ACUICOLA, S. DE R.L. DE C.V.",MAC080701NCA,2507004808,SINALOA,AHOME,LOS MOCHIS,260000
,2012,"MAREA ALTA COMERCIAL, S.A. DE C.V.",MAC9610243N7,2504001401,SINALOA,ESCUINAPA,TEACAPAN,74000
,2012,"MARICULTURA DE LA BAHIA, S.A. DE C.V.",MBA021104GZ2,1406000040,JALISCO,ACATIC,ACATIC,1035720
,2012,"MARICULTURA DEL NORTE, S. DE R.L. DE C.V",MNO9505259M7,203010533,BAJA CALIFORNIA,ENSENADA,EL SAUZAL DE RODRIGUEZ,5796570
,2012,"MARICULTURA DEL PACIFICO, S.A. DE C.V.",MPA920219AR8,2508006547,SINALOA,MAZATLAN,MAZATLAN,912000
,2012,"MARICULTURA, S.A. DE C.V.",MAR010226LA4,2506000872,SINALOA,ANGOSTURA,ANGOSTURA,144000
,2012,"MARINOS DEL LITORAL, S.A. DE C.V.",MLI900615SU5,401002613,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,1078700
,2012,"MARISCOS DE SAN FELIPE, S.A. DE C.V.",MSF961231M80,207001801,BAJA CALIFORNIA,MEXICALI,MEXICALI,216000
,2012,"MARISCOS DEL PACIFICO SUR, S.A. DE C.V.",MPS941008DQ7,2005000399,OAXACA,SALINA CRUZ,SALINA CRUZ,441714
,2012,"MARLIN DEL CARIBE, S.A. DE C.V.",MCA921127UT9,3105003051,YUCATAN,PROGRESO,PROGRESO,66640
,2012,"MARNAR DE CAMPECHE, S.A. DE C.V.",MCA900427SH2,401002662,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,1893080
,2012,MARQUEZ CECEÑA PAOLA,,2507003891,SINALOA,AHOME,LOS MOCHIS,420000
,2012,MARQUEZ NARVAEZ FRANCISCO JORGE,,401006093,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,354200
,2012,MARRUFO GONZALEZ JAVIER LORETO,,3102000712,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,15200
,2012,MARTINEZ CASAS FRANCISCO JAVIER,,2808004812,TAMAULIPAS,TAMPICO,TAMPICO,259980
,2012,"MARTUNA, S.A DE C.V.",MAR970701SV5,601002116,COLIMA,MANZANILLO,MANZANILLO,2380070
,2012,MATA CUEN GABRIELA MARIA,,2607004294,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,140000
,2012,MATA DOMINGUEZ FELIPE,,2005004417,OAXACA,SALINA CRUZ,SALINA CRUZ,232400
,2012,MATA SOSA JORGE,,3001000581,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,ALVARADO,226520
,2012,"MAZ SARDINA, S.A. DE C.V.",MSA9712178H8,2508009525,SINALOA,MAZATLAN,MAZATLAN,3964450
,2012,MENDEZ DE LA CRUZ GONZALO,,2607003692,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,100000
,2012,MENDEZ DIAZ FERNANDO,,3011011594,TABASCO,CENTLA,FRONTERA,36000
,2012,MENDOZA RAMIREZ JORGE FRANCISCO,,2607004104,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,519120
,2012,MENNAH ABDO JORGE,,2808006197,TAMAULIPAS,TAMPICO,TAMPICO,680500
,2012,MEZA ARMENTA ARMANDO,,311001689,BAJA CALIFORNIA SUR,COMONDU,PUERTO SAN CARLOS,28000
,2012,MEZA CERVANTES JESUS ELIGIO,,2507002513,SINALOA,AHOME,LOS MOCHIS,226520
,2012,MEZA CORONEL KARLA ANGELINA,,2501004333,SINALOA,CULIACAN,CULIACAN ROSALES,80000
,2012,MEZA DIAZ JACOBO,,2511001477,SINALOA,AHOME,LOS MOCHIS,1000000
,2012,MONTAÑEZ ROSADO ALEJANDRO,,3105004844,YUCATAN,PROGRESO,PROGRESO,90000
,2012,MONTIJO DOMINGUEZ JOSE L,,2607003130,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,276500
,2012,MORALES TAMEZ GERARDO,,2808005546,TAMAULIPAS,TAMPICO,TAMPICO,734740
,2012,"MORALES TAMEZ, S.A. DE C.V.",MTA020501MPA,2808007252,TAMAULIPAS,TAMPICO,TAMPICO,799560
,2012,MORENO CRUZ ALVA NIDIA,,2507005003,SINALOA,AHOME,EL HECHO,116000
,2012,MUNGUIA FERNANDEZ JOSE ALFREDO,,2607003890,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,959720
,2012,MUÑOZ MACIAS ASUNCION,,2607004146,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,336490
,2012,"MURITRU ACUACULTORES,SA DE CV",MAC980112KG1,2501002394,SINALOA,CULIACAN,CULIACAN ROSALES,40000
,2012,"MUY MEXICANOS, S.A. DE C.V.",MME9612133Y4,2508008741,SINALOA,MAZATLAN,MAZATLAN,266980
,2012,N.C.P.E. CAPACIDAD AGRARIA,NCP8910132E2,2602002079,SONORA,CAJEME,CIUDAD OBREGON,152000
,2012,NAKATO TOLEDO ANA GABRIELA,,203010749,BAJA CALIFORNIA,ENSENADA,ENSENADA,44000
,2012,"NAVEGANTES DEL GOLFO, S.A. DE C.V.",NGO071229S22,3105006914,YUCATAN,PROGRESO,PROGRESO,521040
,2012,"NAVIERA ALEJANDRE, S.A. DE C.V.",NAL000705URA,402005276,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,503020
,2012,"NAVIERA CAJUN DOMINGUEZ, S.A. DE C.V.",NCD940319H95,401003082,CAMPECHE,CAMPECHE,NINGUNO,276500
,2012,"NAVIERA CAMARONERA ACE, S.A. DE C.V.",NCA960513MT7,2306001112,QUINTANA ROO,BENITO JUAREZ,CANCUN,248500
,2012,"NAVIERA CAMPECHE MARVEL, S.A. DE C.V.",NCM9912063H5,401004502,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,486500
,2012,"NAVIERA DEL PUERTO DE CAMPECHE, S.A. DE C.V.",NPC970102278,401003447,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,240000
,2012,"NAVIERA DOLCA, S.A. DE C.V.",NDO930115EDA,401002654,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,456120
,2012,"NAVIERA FIFER, S.A. DE C.V.",NFI931020RK5,401003132,CAMPECHE,CAMPECHE,NINGUNO,429600
,2012,"NAVIERA HERNANDEZ ZAPATA, S.A. DE C.V.",NHZ0703054F1,402006290,CAMPECHE,CAMPECHE,NINGUNO,1077580
,2012,"NAVIERA MEXICANA SAN BERNARDO, S.A. DE C.V.",NMS810908SB9,203004478,BAJA CALIFORNIA,ENSENADA,ENSENADA,430388
,2012,"NAVIERA NEVAREZ, S.A. DE C.V.",NNE930115EN1,2808006023,TAMAULIPAS,TAMPICO,TAMPICO,259980
,2012,NAVIERA PERCEL S.A. DE C.V.,NPE920829EU1,401003165,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,259980
,2012,"NAVIERA RAMIREZ, S.A. C.V.",NRA950630KS8,401003512,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,232400
,2012,"NAVIERA SAN JORGE, S.A. DE C.V.",NSJ9912022J6,401004478,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,609700
,2012,"NAVIERA Y PESQUERA CONCORDIA, S.A DE C.V.",NPC991025JH8,401004486,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,466520
,2012,"NAVIERA Y PESQUERA DEL PACIFICO, S.A. DE C.V.",NPP890329IT3,311000293,BAJA CALIFORNIA SUR,COMONDU,PUERTO SAN CARLOS,1548000
,2012,"NAVIERA Y PESQUERA EL MORRO, S.A. DE C.V.",NPM981103M91,2808004739,TAMAULIPAS,ALDAMA,LA PLAYA,259980
,2012,"NAVIERA Y PESQUERA EL RUISEÑOR, S.A. DE C.V.",NPR980513542,3012003673,VERACRUZ DE IGNACIO DE LA LLAVE,PANUCO,EL MORILLO,621000
,2012,"NAVIERA Y PESQUERA HERNANDEZ, S.A. DE C.V.",NPH990308RY3,2808006494,TAMAULIPAS,TAMPICO,TAMPICO,299980
,2012,"NAVIERA Y PESQUERA MIROLAMA, S.A. DE C.V.",NPM960329ER8,401003637,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,276500
,2012,"NAVIERA Y PESQUERA PEREZ Y PEREZ, S.A. DE C.V.",NPP960226236,401004429,CAMPECHE,CAMPECHE,NINGUNO,226520
,2012,"NAVIERA YARELE, S.A. DE C.V.",NYA920711V26,401002894,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,226520
,2012,"NEGOCIOS ACUICOLAS DE LA COSTA, S.A. DE C.V.",NAC010909DD5,2611001062,SONORA,HERMOSILLO,HERMOSILLO,1003100
,2012,"NEMARZA Y COMPAÑÍA, S.A. DE C.V.",NCO901003H67,401002480,CAMPECHE,CAMPECHE,NINGUNO,1592200
,2012,NOVELO MAGAÑA FRANCISCO JAVIER,,3105004778,YUCATAN,DZEMUL,DZEMUL,143700
,2012,NUÑEZ AGUILERA FEDERICO,,203007430,BAJA CALIFORNIA,ENSENADA,ENSENADA,96000
,2012,"NUTRIMENTOS ACUICOLAS AZTECA, S.A. DE C.V.",NAA020423CU6,2501003863,SINALOA,CULIACAN,CULIACAN ROSALES,171200
,2012,"OASIS ACUICOLA, S.A. DE C.V.",OAC000823HD8,2611000973,SONORA,HERMOSILLO,SAN JUAN Y EL PINITO,192000
,2012,"OCEAN SEED, S.P.R. DE R.I.",OSS960430CH0,2507001564,SINALOA,AHOME,LOS MOCHIS,200000
,2012,OCHOA HERNANDEZ PEDRO JOSE,,3001009673,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,ALVARADO,226520
,2012,OCHOA SANCHEZ RAMIRO,,2808000489,TAMAULIPAS,TAMPICO,TAMPICO,1299900
,2012,"OPERADORA ENSENADA, S.A. DE C.V.",OEN021030FW6,203013842,BAJA CALIFORNIA,ENSENADA,EL SAUZAL DE RODRIGUEZ,391300
,2012,"OPERADORA LAURA ANTONIANA, S.A. DE C.V.",OLA050824,2508011679,SINALOA,MAZATLAN,MAZATLAN,544000
,2012,"OPERADORA MARITIMA DEL PACIFICO, S.A. DE C.V.",OMP880620MC7,2508005366,SINALOA,MAZATLAN,MAZATLAN,10236044
,2012,"ORFESA DEL MAR DE CORTEZ, S.A. DE C.V.",OMC980619A53,2607003700,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,609700
,2012,"ORGANIC SHRIMP, S.A. DE C.V.",OSH040616D10,305006520,BAJA CALIFORNIA SUR,LA PAZ,LA PEDREGOSA,320000
,2012,OROPEZA ZAMUDIO HEXIQUIO,,3001009384,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,ALVARADO,229600
,2012,OSORNO LIRA JOSE AURELIO,,3105004794,YUCATAN,PROGRESO,PROGRESO,159992
,2012,PALACIOS SANTIAGO ARMANDO,,3001008709,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,ALVARADO,259980
,2012,"PALANGREROS DEL GOLFO, S.A. DE C.V.",PGO9803137D6,3105004836,YUCATAN,PROGRESO,PROGRESO,33000
,2012,PAZOS DAVILA SALVADOR,,2808007278,TAMAULIPAS,TAMPICO,TAMPICO,292600
,2012,PECH CARDEÑA JOSE GILBERTO,,3105000321,YUCATAN,PROGRESO,PROGRESO,134000
,2012,PECH CHACON ANA MARIA,,3105002400,YUCATAN,DZEMUL,DZEMUL,320000
,2012,PECH CHACON CANDY KARINA,,3105005536,YUCATAN,PROGRESO,PROGRESO,290000
,2012,PECH CHACON FELIPE DE JESUS,,3105002400,YUCATAN,PROGRESO,PROGRESO,90000
,2012,PECH CHACON HUGO ROMAN,,3105005544,YUCATAN,PROGRESO,PROGRESO,80000
,2012,PECH CHACON MARIO DE ATOCHA,,3105003648,YUCATAN,PROGRESO,PROGRESO,190000
,2012,PEREZ CACERES SANTIAGO,,3105003341,YUCATAN,PROGRESO,PROGRESO,32000
,2012,PEREZ CERVANTES IGNACIO,,2005003005,OAXACA,SALINA CRUZ,SALINA CRUZ,180000
,2012,PEREZ ESQUIVEL SILVIA LILLIAN,,2604011133,SONORA,GUAYMAS,HEROICA GUAYMAS,215194
,2012,"PESCA ASOCIADA, S.A. DE C.V.",PAS0007273S2,2508009947,SINALOA,MAZATLAN,MAZATLAN,242400
,2012,"PESCA AVANZADA, S.A. DE C.V.",PAV060504DH7,2508011547,SINALOA,MAZATLAN,MAZATLAN,1042920
,2012,"PESCA AZTECA, S.A. DE C.V.",PAZ840831937,2508008238,SINALOA,MAZATLAN,MAZATLAN,35320670
,2012,"PESCA AZUL, S.A. DE C.V.",PAZ0204087N6,2508011026,SINALOA,AHOME,LOS MOCHIS,299194
,2012,"PESCA FINA DE TUXPAN, S.A. DE C.V.",PFT060531CM6,3010002909,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN,TUXPAM DE RODRIGUEZ CANO,507388
,2012,"PESCA GAGUI, S.A. DE C.V.",PGA9102215K4,2508005523,SINALOA,MAZATLAN,MAZATLAN,2361680
,2012,"PESCA INDUSTRIAL MAREMAGNUM, S.A. DE C.V.",PIM010823UV6,2508010366,SINALOA,GUASAVE,GUASAVE,220780
,2012,"PESCA INDUSTRIAL MAROS, S.A. DE C.V.",PIM9008189B4,2508005382,SINALOA,MAZATLAN,MAZATLAN,13921668
,2012,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",PIA050524MK5,2508011182,SINALOA,MAZATLAN,MAZATLAN,4962120
,2012,"PESCA LOMAS, S.A. DE C.V.",PLO950530T77,2508013790,SINALOA,MAZATLAN,MAZATLAN,780480
,2012,"PESCA MAGUI, S.A. DE C.V.",PMA940623445,2508006836,SINALOA,MAZATLAN,MAZATLAN,2221666
,2012,"PESCA MAR Y SOL, S.A. DE C.V.",PMS910620EW5,2508005507,SINALOA,MAZATLAN,MAZATLAN,1020574
,2012,"PESCA MARINA COMERCIAL, S.A. DE C.V.",PMC900918PYA,401002969,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,599960
,2012,"PESCA PERROCA, S.A. DE C.V.",PPE910918S42,2508005606,SINALOA,MAZATLAN,MAZATLAN,470388
,2012,"PESCA PROFESIONAL, S.A. DE C.V.",PPR020121K16,2508010481,SINALOA,MAZATLAN,MAZATLAN,1002940
,2012,"PESCA PROFUNDA, S.A. DE C.V.",PPR0606152B0,207001942,BAJA CALIFORNIA,MEXICALI,MEXICALI,153614
,2012,"PESCA RODRIGO, S.A. DE C.V.",PRO9501053T6,2508007933,SINALOA,MAZATLAN,MAZATLAN,521734
,2012,"PESCA Y COMERCIALIZADORA DEL PACIFICO, S.A. DE C.V.",PCP000330DK1,2508009905,SINALOA,MAZATLAN,MAZATLAN,1097068
,2012,PESCA Y CONGELADOS DEL PACIFICO SA DE CV,PCP101129,2508015571,SINALOA,MAZATLAN,MAZATLAN,220000
,2012,"PESCADOS Y MARISCOS MORA, S.A. DE C.V.",PMM070203TM5,3010002933,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN,TUXPAM DE RODRIGUEZ CANO,1882660
,2012,"PESCAMAR DE MANZANILLO, S.A. DE C.V.",PMA920601NU5,601001571,COLIMA,MANZANILLO,MANZANILLO,3188426
,2012,"PESCAMIL, S.A. DE C.V.",PSC930513MIA,2508005861,SINALOA,MAZATLAN,MAZATLAN,332600
,2012,"PESCASIN, S.A. DE C.V.",PES940725RB1,2508006943,SINALOA,MAZATLAN,MAZATLAN,573164
,2012,"PESCASUR, S.A. DE C.V.",PES910423SR3,401002472,CAMPECHE,CAMPECHE,NINGUNO,3761660
,2012,"PESCOMAR, S.A. DE C.V.",PES940610V68,2005000217,OAXACA,SALINA CRUZ,SALINA CRUZ,723040
,2012,"PESQUERA 15 DE SEPTIEMBRE, S.A. DE C.V.",PQS921007GE7,2508005846,SINALOA,MAZATLAN,MAZATLAN,857152
,2012,"PESQUERA ABEL NOE, S.A. DE C.V.",PAN9601197T7,2508007909,SINALOA,MAZATLAN,MAZATLAN,1096658
,2012,"PESQUERA AGUA AZUL, S.A. DE C.V.",PAA920520SR4,2604006433,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,240000
,2012,"PESQUERA AKALAN, S.A. DE C.V.",PAK870828P5A,203007000,BAJA CALIFORNIA,ENSENADA,ENSENADA,2114100
,2012,"PESQUERA ALI, S.A. DE C.V.",PAL960503LI3,2508008121,SINALOA,MAZATLAN,MAZATLAN,2320932
,2012,"PESQUERA ALMARABEL, S.A DE C.V.",ALM980213IN5,2508009822,SINALOA,MAZATLAN,MAZATLAN,987920
,2012,"PESQUERA ARMATEL, S.A. DE C.V.",PAR960604DU9,2508010168,SINALOA,MAZATLAN,MAZATLAN,220000
,2012,"PESQUERA ARTEAGA, S.A. DE C.V.",PAR030521E48,2508010747,SINALOA,MAZATLAN,MAZATLAN,430388
,2012,"PESQUERA ATILA,S.A. DE C.V.",PAT930325245,2508006869,SINALOA,MAZATLAN,MAZATLAN,430388
,2012,"PESQUERA AXEL, S.A. DE C.V.",PAS9803063Q9,2508009053,SINALOA,MAZATLAN,MAZATLAN,5555066
,2012,"PESQUERA BABARASA, S.A. DE C.V.",PBA030115238,2604011557,SONORA,GUAYMAS,HEROICA GUAYMAS,1129540
,2012,"PESQUERA BACOCHIBAMPO, S.A. DE C.V.",PBA9606123H8,2604009775,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,2057440
,2012,"PESQUERA BAHIA DE MATANCHE, S.A. DE C.V.",PBM8902218NA,2508006786,SINALOA,MAZATLAN,MAZATLAN,240000
,2012,"PESQUERA BAHIA DE SANTIAGO, S.A. DE C.V.",PBS020520JR2,2508010556,SINALOA,MAZATLAN,MAZATLAN,923724
,2012,"PESQUERA BAHIA DEL PERIGUETE, S.A. DE C.V.",PBP940726A8A,2508007271,SINALOA,MAZATLAN,MAZATLAN,80000
,2012,"PESQUERA BERA, S.A. DE C.V.",PBE970609US5,2808006189,TAMAULIPAS,TAMPICO,TAMPICO,1466200
,2012,"PESQUERA BRENDA, S.A. DE C.V.",PBR980304932,2508009046,SINALOA,MAZATLAN,MAZATLAN,391300
,2012,"PESQUERA BRICEMAR, S.A. DE C.V.",PBR940623N82,2508007941,SINALOA,MAZATLAN,MAZATLAN,585200
,2012,"PESQUERA BRISIA JANET, S.A. DE C.V.",PBJ0206036V4,2508010606,SINALOA,MAZATLAN,MAZATLAN,210000
,2012,"PESQUERA CALOSA, S.A. DE C.V.",PCA970222333,2604009999,SONORA,GUAYMAS,HEROICA GUAYMAS,519960
,2012,"PESQUERA CAMATUN, S.A. DE C.V.",PCA0401297N1,2508011224,SINALOA,MAZATLAN,MAZATLAN,1459920
,2012,"PESQUERA CARRILLO, S.A. DE C.V.",PCA970111337,2508008485,SINALOA,MAZATLAN,MAZATLAN,1030388
,2012,"PESQUERA CASAS BLANCAS, S.A. DE C.V.",PBC810527935,203003678,BAJA CALIFORNIA,ENSENADA,ENSENADA,1892660
,2012,"PESQUERA CASREAL, S.R.L. DE C.V.",PCA840315RB9,308000298,BAJA CALIFORNIA SUR,COMONDU,PUERTO SAN CARLOS,681800
,2012,"PESQUERA CASTA, S.A. DE C.V.",PCA930823P41,2604008322,SONORA,GUAYMAS,NINGUNO,569100
,2012,"PESQUERA CERRO DE LA CRUZ, S.A. DE C.V.",PCC9508017W4,2508007685,SINALOA,MAZATLAN,MAZATLAN,214000
,2012,"PESQUERA CERRO VIGIA, S.A. DE C.V.",PCV910909K1A,2508005424,SINALOA,MAZATLAN,MAZATLAN,878614
,2012,"PESQUERA CINDY, S.A. DE C.V.",PCI940802F60,2508008477,SINALOA,MAZATLAN,MAZATLAN,595940
,2012,"PESQUERA COMCO, S. DE R.L. DE C.V.",PCO030912QE0,2604011664,SONORA,GUAYMAS,SONORA,462974
,2012,"PESQUERA COMERCIAL DE ALTURA DE MEXICO, S.A. DE C",PCA900420DT4,401002951,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,299980
,2012,"PESQUERA CONCOR, S.A. DE C.V.",PCO970111IH4,2604010781,SONORA,GUAYMAS,HEROICA GUAYMAS,316540
,2012,"PESQUERA CONDOR, S.A. DE C.V.",PCO970412JK6,2508008428,SINALOA,MAZATLAN,MAZATLAN,173614
,2012,"PESQUERA COSTA ROCA, S.A. DE C.V.",PCR030702RB1,2604011565,SONORA,GUAYMAS,HEROICA GUAYMAS,2357100
